&MRList
Model     =     1,
NReaction  =    24,
/
    !LXCat, www.lxcat.net
!Generated on 29 Oct 2020. All rights reserved.
!
!RECOMMENDED REFERENCE FORMAT
!- BSR database, www.lxcat.net, retrieved on October 29, 2020.
!Be aware that some databases and solvers can additionally have instructions how to reference corresponding data.
!Please check below in the headers of databases.
!
!CROSS SECTION DATA FORMAT
!In downloaded files, each collision process is defined by a block consisting of
!1st line
!Keyword in capitals indicating the type of the collision. Possible collision types are elastic, effective, excitation,
!ionization, or attachment (capital letters required, key words are case sensitive), where "elastic" is used to denote
!the elastic momentum transfer cross section and where "effective" denotes the total momentum transfer cross section (sum
!of elastic momentum transfer and total inelastic cross sections).  The latter is useful for solving the Boltzmann
!equation in the 2-term approximation.
!2nd line
!Name of the target particle species. This name is a character string, freely chosen by the user, e.g. "Ar". Optionally
!for excitation processes, the name of the corresponding excited state can be specified on the same line, separated from
!the first name either by arrow "->" (dash + greater than) or by double-head arrow "<->" (less than + dash +
!greater than), e.g. "Ar -> Ar*" and "Ar <-> Ar*", respectively. In the later case BOLSIG+ will automatically
!define the inverse superelastic process, constructing the superelastic cross-section by detailed balancing, and
!considering the indicated excited state as the target. In this case, the ratio of statistical weights must be input in
!the 3rd line (see below).
!3rd line
!For elastic and effective collisions, the ratio of the electron mass to the target particle mass. For excitation or
!ionization collisions, the electron energy loss (nominally the threshold energy) in eV. For attachment, the 3rd line is
!missing. In case of an excitation process where an excited state has been indicated on the 2nd line using double-head
!arrow "<->", the 3rd line must specify also ratio of the statistical weights of the final state to the initial state
!as the second parameter in 3rd line this is needed by BOLSIG+ to calculate the de-excitation cross-section. The
!statistical weight ratio, if given, will also be used by the automatic superelastics option in BOLSIG+. If this ratio is
!not provided then BOLSIG+ will assume it unity.
!from 4th line (optionally)
!User comments and reference information, maximum 100 lines. The only constraint on format is that these comment lines
!must not start with a number.
!Finally
!Table of the cross section as a function of energy. The table starts and ends by a line of dashes "------" (at least 5),
!and has otherwise two numbers per line: the energy in eV and the cross section in m2.
!
!xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx
!DATABASE:         BSR (Quantum-mechanical calculations by O. Zatsarinny and K. Bartschat)
!PERMLINK:         www.lxcat.net/BSR
!DESCRIPTION:      The results in this database are from a semirelativistic Breit-Pauli B-spline R-matrix (close
!                  coupling) treatment of e-Ar collisions. An individually optimized, term-dependent set of
!                  non-orthogonal valence orbitals was used to account for the strong term dependence in the one-electron
!                  orbitals. The predictions have been validated against a number of benchmark experimental data measured
!                  in crossed-beam setups. Particularly good agreement was achieved in the near-threshold resonance
!                  regime, where the excitation process is dominated by negative-ion resonances.
!CONTACT:          O. Zatsarinny and K. Bartschat
!                  Drake University
!                  Des Moines, Iowa 50311, USA
!                  e-mails: oleg_zoi@@yahoo.com and klaus.bartschat@@drake.edu
!HOW TO REFERENCE: O. Zatsarinny and K. Bartschat 2004 J. Phys. B: At. Mol. Opt. Phys. 37 4693 and M. Allan, O.
!                  Zatsarinny, and K. Bartschat 2006 Phys. Rev. A 74 030701 (R).
!xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx
!
!************************************************************************************************************************
!
!COMMENT: Cross-sections for e + Be problem (BSR-660_LS model).
!
!********************************************************** Be **********************************************************
!
!ELASTIC
!Be
! 6.090000e-5
!SPECIES: e / Be
!PROCESS: E + Be, Elastic
!PARAM.:  m/M = 0.0000609
!UPDATED: 2016-05-29 20:47:47
!COLUMNS: Energy (eV) | Cross section (m2)
!-----------------------------
&SRList
SR(1)%Reaction            =           0,11,0,0.d0,
SR(1)%EnergySigma     =
 2.721000e-4	3.463000e-20
 5.441900e-4	1.973480e-20
 8.162900e-4	1.618170e-20
 1.088380e-3	1.456530e-20
 1.360480e-3	1.380990e-20
 2.720950e-3	1.355290e-20
 4.081430e-3	1.505940e-20
 5.441900e-3	1.673270e-20
 6.802380e-3	1.855440e-20
 8.162860e-3	2.055380e-20
 9.523330e-3	2.270290e-20
 1.088380e-2	2.499210e-20
 1.224430e-2	2.739720e-20
 1.360480e-2	2.997490e-20
 2.720950e-2	6.440950e-20
 4.081430e-2	1.104350e-19
 5.441900e-2	1.664210e-19
 6.802380e-2	2.314340e-19
 8.162850e-2	3.058400e-19
 9.523330e-2	3.909420e-19
 1.088380e-1	4.889540e-19
 1.224430e-1	6.025010e-19
 1.360480e-1	7.345230e-19
 1.632570e-1	1.064620e-18
 1.904670e-1	1.492450e-18
 2.040710e-1	1.741080e-18
 2.176760e-1	2.007750e-18
 2.312810e-1	2.285730e-18
 2.448860e-1	2.566290e-18
 2.584900e-1	2.839380e-18
 2.720950e-1	3.094660e-18
 2.857000e-1	3.322600e-18
 2.993050e-1	3.515440e-18
 3.129090e-1	3.668070e-18
 3.265140e-1	3.778290e-18
 3.401190e-1	3.846610e-18
 3.537240e-1	3.875920e-18
 3.673280e-1	3.870640e-18
 3.809330e-1	3.836280e-18
 3.945380e-1	3.778450e-18
 4.081430e-1	3.702810e-18
 4.217480e-1	3.614330e-18
 4.353520e-1	3.517320e-18
 4.489570e-1	3.415460e-18
 4.625620e-1	3.311540e-18
 4.761670e-1	3.207770e-18
 4.897710e-1	3.105760e-18
 5.033760e-1	3.006660e-18
 5.169810e-1	2.911200e-18
 5.441900e-1	2.732820e-18
 6.802380e-1	2.079490e-18
 8.162860e-1	1.689400e-18
 9.523330e-1	1.440800e-18
 1.088380e+0	1.273300e-18
 1.224430e+0	1.150200e-18
 1.360480e+0	1.053240e-18
 1.632570e+0	9.141050e-19
 1.904670e+0	8.175590e-19
 2.176760e+0	7.426150e-19
 2.448860e+0	6.870070e-19
 2.720950e+0	6.309090e-19
 2.857000e+0	5.928760e-19
 2.993050e+0	5.777620e-19
 3.129090e+0	5.395290e-19
 3.265140e+0	4.991630e-19
 3.401190e+0	4.696280e-19
 3.537240e+0	4.476020e-19
 3.673280e+0	4.290730e-19
 3.809330e+0	4.139290e-19
 3.945380e+0	4.016070e-19
 4.081430e+0	3.903620e-19
 4.217480e+0	3.791780e-19
 4.353520e+0	3.684880e-19
 4.489570e+0	3.592370e-19
 4.625620e+0	3.517050e-19
 4.761670e+0	3.452960e-19
 4.897710e+0	3.390040e-19
 5.033760e+0	3.320240e-19
 5.169810e+0	3.237700e-19
 5.305860e+0	3.070490e-19
 5.441900e+0	3.065610e-19
 5.577950e+0	3.034800e-19
 5.714000e+0	3.004810e-19
 5.850050e+0	2.974800e-19
 5.986090e+0	2.939130e-19
 6.122140e+0	2.877040e-19
 6.258190e+0	2.807510e-19
 6.394240e+0	2.822080e-19
 6.530280e+0	2.782570e-19
 6.666330e+0	2.717700e-19
 6.802380e+0	2.665530e-19
 6.938430e+0	2.626260e-19
 7.074470e+0	2.569090e-19
 7.210520e+0	2.527560e-19
 7.346570e+0	2.515400e-19
 7.482620e+0	2.493720e-19
 7.618660e+0	2.449580e-19
 7.754710e+0	2.419710e-19
 7.890760e+0	2.380440e-19
 8.026810e+0	2.365970e-19
 8.162860e+0	2.344720e-19
 8.298900e+0	2.312830e-19
 8.434950e+0	2.292220e-19
 8.571000e+0	2.245620e-19
 8.707050e+0	2.237820e-19
 8.843090e+0	2.207270e-19
 8.979140e+0	2.184910e-19
 9.115190e+0	2.144670e-19
 9.251240e+0	2.126660e-19
 9.387280e+0	2.098530e-19
 9.523330e+0	2.068190e-19
 1.020360e+1	1.947440e-19
 1.088380e+1	1.846920e-19
 1.156400e+1	1.728390e-19
 1.224430e+1	1.641060e-19
 1.292450e+1	1.569060e-19
